Name,Gender,Age,Subject,Preferred_time,Location
선생님2539,남자,23,"국어, 영어, 과학",평일 오전,강동구 강일동
선생님2540,여자,26,"수학, 영어, 국어, 사회",평일 오후,강남구 논현1동
선생님2541,남자,22,"사회, 국어, 영어",주말 오후,광진구 중곡1동
선생님2542,남자,22,"과학, 사회, 수학, 국어",평일 오후,강남구 신사동
선생님2543,여자,20,"사회, 과학, 영어",평일 오후,관악구 은천동
선생님2544,여자,26,"영어, 국어, 수학",주말 오전,강남구 신사동
선생님2545,여자,25,"영어, 과학, 국어, 사회, 수학",평일 오전,강남구 논현1동
선생님2546,여자,27,"수학, 국어, 사회, 과학, 영어",평일 오후,강남구 신사동
선생님2547,남자,23,"국어, 수학",주말 오후,강동구 강일동
선생님2548,남자,26,"수학, 영어, 사회",평일 오전,강남구 청담동
선생님2549,여자,23,사회,주말 오전,강북구 미아동
선생님2550,남자,27,"영어, 국어, 수학, 사회",주말 오전,광진구 중곡1동
선생님2551,남자,28,"영어, 수학, 사회",평일 오전,강남구 신사동
선생님2552,남자,30,"영어, 과학",평일 오후,강남구 신사동
선생님2553,남자,30,"사회, 국어, 과학, 수학, 영어",평일 오전,강동구 강일동
선생님2554,남자,27,"사회, 수학, 영어, 과학",주말 오전,강북구 미아동
선생님2555,남자,30,"사회, 과학, 영어, 수학",주말 오후,광진구 중곡1동
선생님2556,여자,22,"과학, 국어, 수학, 사회",평일 오전,강남구 논현1동
선생님2557,여자,26,과학,주말 오전,관악구 은천동
선생님2558,여자,29,"수학, 국어, 영어",평일 오후,관악구 은천동
선생님2559,여자,24,"과학, 사회",평일 오전,강북구 미아동
선생님2560,여자,25,"사회, 과학, 국어, 수학, 영어",주말 오전,강남구 논현1동
선생님2561,남자,28,"국어, 과학, 수학, 영어",평일 오후,강남구 청담동
선생님2562,여자,21,영어,평일 오후,관악구 은천동
선생님2563,여자,29,"국어, 과학, 수학",주말 오후,강남구 청담동
선생님2564,남자,20,사회,평일 오후,강북구 미아동
선생님2565,남자,25,"영어, 수학",주말 오전,강서구 염창동
선생님2566,여자,21,"사회, 국어, 수학, 과학",주말 오전,광진구 중곡1동
선생님2567,남자,20,"영어, 수학, 국어, 사회",평일 오후,강남구 청담동
선생님2568,여자,25,"수학, 국어, 영어, 과학, 사회",주말 오후,강북구 미아동
선생님2569,여자,26,"과학, 사회, 수학, 국어",평일 오전,강남구 신사동
선생님2570,남자,27,"국어, 수학, 과학, 사회, 영어",평일 오전,강남구 논현1동
선생님2571,남자,30,"영어, 국어",평일 오전,강서구 염창동
선생님2572,여자,27,"과학, 국어, 사회, 영어, 수학",평일 오후,강북구 미아동
선생님2573,남자,21,"수학, 과학",주말 오전,강남구 논현1동
선생님2574,남자,28,"사회, 영어, 수학, 국어, 과학",평일 오전,강북구 미아동
선생님2575,여자,30,"수학, 사회, 영어, 국어, 과학",평일 오후,강동구 강일동
선생님2576,남자,28,"영어, 과학, 국어, 수학, 사회",평일 오후,강동구 강일동
선생님2577,남자,22,"과학, 국어, 사회, 영어, 수학",주말 오전,관악구 은천동
선생님2578,여자,30,"영어, 사회",주말 오전,강남구 신사동
선생님2579,여자,23,"영어, 국어, 사회, 과학",평일 오전,강동구 강일동
선생님2580,여자,30,"과학, 수학",평일 오전,광진구 중곡1동
선생님2581,남자,28,"영어, 사회, 수학",주말 오전,강동구 강일동
선생님2582,남자,28,"과학, 수학",주말 오후,강서구 염창동
선생님2583,여자,22,"수학, 영어",평일 오후,강남구 논현1동
선생님2584,남자,22,"과학, 수학, 사회, 국어, 영어",주말 오후,강서구 염창동
선생님2585,남자,23,과학,평일 오전,강남구 논현1동
선생님2586,여자,20,과학,주말 오후,강남구 논현1동
선생님2587,남자,30,"국어, 사회, 수학, 과학, 영어",주말 오전,광진구 중곡1동
선생님2588,여자,28,"영어, 과학",주말 오전,강서구 염창동
선생님2589,남자,22,"국어, 사회, 과학, 영어, 수학",평일 오전,강동구 강일동
선생님2590,여자,23,"사회, 수학, 영어",주말 오전,강서구 염창동
선생님2591,남자,20,"국어, 수학, 영어",주말 오후,강남구 신사동
선생님2592,남자,23,과학,평일 오후,광진구 중곡1동
선생님2593,남자,20,"과학, 영어",평일 오후,강남구 청담동
선생님2594,여자,27,수학,평일 오전,관악구 은천동
선생님2595,남자,29,"사회, 영어, 과학, 국어, 수학",평일 오후,강북구 미아동
선생님2596,남자,26,영어,주말 오후,강남구 청담동
선생님2597,여자,25,"영어, 수학, 과학, 국어",평일 오후,관악구 은천동
선생님2598,여자,24,국어,평일 오전,강동구 강일동
선생님2599,남자,22,"과학, 사회, 수학",주말 오전,강남구 청담동
선생님2600,남자,25,"국어, 수학",평일 오전,강남구 신사동
선생님2601,남자,28,"국어, 영어, 사회",주말 오후,강동구 강일동
선생님2602,여자,20,"국어, 영어, 수학, 사회, 과학",주말 오전,강남구 청담동
선생님2603,여자,28,국어,평일 오전,광진구 중곡1동
선생님2604,여자,23,"국어, 영어, 수학, 사회, 과학",평일 오후,광진구 중곡1동
선생님2605,여자,22,과학,주말 오후,강남구 논현1동
선생님2606,남자,26,"영어, 국어",평일 오후,강남구 논현1동
선생님2607,남자,26,과학,평일 오후,강서구 염창동
선생님2608,남자,25,"국어, 사회",평일 오전,관악구 은천동
선생님2609,여자,30,"사회, 국어, 영어, 수학, 과학",주말 오후,광진구 중곡1동
선생님2610,남자,25,국어,주말 오후,관악구 은천동
선생님2611,여자,23,"수학, 영어, 사회, 과학",주말 오후,강북구 미아동
선생님2612,여자,20,"과학, 사회, 국어, 영어",주말 오후,강남구 논현1동
선생님2613,남자,30,과학,평일 오전,강남구 논현1동
선생님2614,남자,26,"영어, 과학, 수학, 국어",주말 오후,강동구 강일동
선생님2615,남자,26,"영어, 수학, 과학, 국어",평일 오후,강남구 논현1동
선생님2616,여자,22,"사회, 수학, 국어, 과학",평일 오후,강남구 청담동
선생님2617,남자,28,"수학, 과학, 국어, 영어",주말 오전,강북구 미아동
선생님2618,여자,28,"국어, 수학",주말 오전,광진구 중곡1동
선생님2619,여자,27,"과학, 사회, 영어, 국어",평일 오후,광진구 중곡1동
선생님2620,남자,30,"과학, 사회",평일 오후,강북구 미아동
선생님2621,여자,27,"수학, 영어, 과학",평일 오전,관악구 은천동
선생님2622,남자,20,"수학, 영어, 과학",주말 오후,강남구 청담동
선생님2623,남자,20,"과학, 국어, 영어, 사회",평일 오전,강서구 염창동
선생님2624,여자,26,"수학, 영어, 국어, 과학, 사회",주말 오후,광진구 중곡1동
선생님2625,여자,22,국어,주말 오후,강북구 미아동
선생님2626,남자,25,"국어, 사회",주말 오후,광진구 중곡1동
선생님2627,남자,22,"수학, 과학, 영어, 국어, 사회",주말 오후,관악구 은천동
선생님2628,남자,22,"영어, 사회",평일 오전,강남구 신사동
선생님2629,남자,24,"수학, 영어",주말 오전,관악구 은천동
선생님2630,여자,22,국어,주말 오후,강남구 청담동
선생님2631,여자,23,"수학, 과학",평일 오후,강남구 논현1동
선생님2632,여자,26,영어,주말 오전,강남구 신사동
선생님2633,여자,24,"수학, 국어, 사회",평일 오전,강북구 미아동
선생님2634,남자,25,"사회, 수학",주말 오전,강서구 염창동
선생님2635,남자,20,"국어, 영어, 수학, 사회",주말 오후,관악구 은천동
선생님2636,여자,30,수학,주말 오후,광진구 중곡1동
선생님2637,여자,30,"과학, 영어, 국어",평일 오전,강동구 강일동
선생님2638,남자,23,"과학, 영어, 국어, 수학, 사회",평일 오전,관악구 은천동
선생님2639,여자,24,"국어, 영어, 수학",주말 오전,광진구 중곡1동
선생님2640,여자,23,"과학, 국어, 수학",평일 오전,강남구 청담동
선생님2641,남자,30,"국어, 수학, 영어, 사회, 과학",주말 오후,강남구 청담동
선생님2642,남자,27,"수학, 국어, 사회, 영어",주말 오후,강남구 신사동
선생님2643,남자,24,"과학, 사회",평일 오전,관악구 은천동
선생님2644,여자,24,영어,주말 오후,강서구 염창동
선생님2645,여자,28,"국어, 사회",평일 오전,관악구 은천동
선생님2646,여자,28,과학,평일 오후,관악구 은천동
선생님2647,여자,29,"과학, 영어, 사회",평일 오전,광진구 중곡1동
선생님2648,남자,22,"수학, 사회, 과학, 영어",평일 오전,광진구 중곡1동
선생님2649,여자,30,"국어, 사회",주말 오전,강남구 신사동
선생님2650,여자,21,국어,주말 오후,강남구 신사동
선생님2651,남자,24,"수학, 과학, 국어",평일 오전,광진구 중곡1동
선생님2652,여자,28,"사회, 영어, 과학, 국어, 수학",평일 오전,광진구 중곡1동
선생님2653,여자,27,"영어, 국어, 과학, 사회, 수학",평일 오후,강남구 청담동
선생님2654,여자,26,"과학, 사회, 영어",주말 오후,광진구 중곡1동
선생님2655,남자,24,"사회, 과학, 수학",평일 오전,강남구 청담동
선생님2656,남자,23,"과학, 영어, 국어, 사회",평일 오후,강남구 신사동
선생님2657,여자,24,"영어, 과학, 사회, 수학, 국어",평일 오후,강동구 강일동
선생님2658,여자,30,"사회, 수학, 국어, 과학, 영어",평일 오후,관악구 은천동
선생님2659,여자,28,"국어, 수학, 과학",주말 오후,강남구 논현1동
선생님2660,남자,28,"영어, 사회, 수학",주말 오전,강서구 염창동
선생님2661,남자,27,"수학, 국어, 사회",주말 오후,관악구 은천동
선생님2662,남자,25,영어,평일 오전,강남구 청담동
선생님2663,남자,27,"과학, 수학, 사회, 영어, 국어",주말 오전,강남구 청담동
선생님2664,여자,28,영어,평일 오후,강남구 신사동
선생님2665,남자,30,"사회, 국어, 수학, 과학, 영어",주말 오후,광진구 중곡1동
선생님2666,여자,30,"사회, 국어, 수학, 영어",평일 오후,강북구 미아동
선생님2667,여자,21,"국어, 수학",주말 오후,강남구 청담동
선생님2668,남자,24,국어,평일 오전,관악구 은천동
선생님2669,여자,23,"국어, 영어, 과학",평일 오전,강남구 신사동
선생님2670,남자,29,"수학, 영어, 사회",평일 오후,강남구 신사동
선생님2671,여자,20,"국어, 영어, 과학, 사회, 수학",주말 오전,강남구 청담동
선생님2672,여자,26,"국어, 과학, 사회",주말 오후,강북구 미아동
선생님2673,여자,24,"영어, 수학, 과학, 사회",주말 오후,강남구 신사동
선생님2674,여자,29,"영어, 사회, 수학",주말 오후,강동구 강일동
선생님2675,남자,24,"영어, 국어, 사회, 수학, 과학",평일 오전,강북구 미아동
선생님2676,남자,22,"영어, 국어",주말 오후,강북구 미아동
선생님2677,남자,28,"수학, 과학",평일 오전,강남구 논현1동
선생님2678,여자,29,과학,평일 오후,강서구 염창동
선생님2679,남자,29,"영어, 국어, 과학",주말 오전,관악구 은천동
선생님2680,남자,20,"사회, 과학",주말 오전,관악구 은천동
선생님2681,남자,24,"영어, 과학",평일 오전,강남구 청담동
선생님2682,남자,23,"과학, 국어, 영어",주말 오후,강남구 논현1동
선생님2683,여자,25,"과학, 수학, 국어",주말 오후,강남구 신사동
선생님2684,남자,28,"국어, 사회",주말 오후,광진구 중곡1동
선생님2685,여자,21,"사회, 수학, 영어",평일 오전,강남구 논현1동
선생님2686,남자,23,"영어, 수학, 국어, 과학, 사회",평일 오후,광진구 중곡1동
선생님2687,여자,23,국어,주말 오전,강북구 미아동
선생님2688,여자,27,"과학, 수학, 영어",주말 오후,강동구 강일동
선생님2689,여자,27,국어,주말 오후,관악구 은천동
선생님2690,남자,28,"국어, 사회, 수학, 영어, 과학",평일 오후,관악구 은천동
선생님2691,여자,27,"영어, 국어, 수학",평일 오전,강서구 염창동
선생님2692,남자,28,"영어, 수학, 국어, 과학, 사회",주말 오전,광진구 중곡1동
선생님2693,여자,23,"수학, 영어",평일 오후,강남구 논현1동
선생님2694,남자,25,과학,주말 오전,관악구 은천동
선생님2695,남자,22,"과학, 영어, 수학, 사회, 국어",평일 오후,강동구 강일동
선생님2696,남자,24,영어,주말 오후,강북구 미아동
선생님2697,남자,20,"국어, 과학, 사회",평일 오후,강남구 청담동
선생님2698,여자,26,"영어, 과학, 사회",평일 오전,강동구 강일동
선생님2699,여자,25,영어,주말 오전,관악구 은천동
선생님2700,남자,28,"사회, 국어",평일 오전,강남구 신사동
선생님2701,남자,26,"영어, 과학",주말 오전,강북구 미아동
선생님2702,남자,27,"영어, 수학, 과학, 국어",주말 오전,강남구 청담동
선생님2703,여자,28,"과학, 사회, 수학, 영어, 국어",평일 오전,강남구 청담동
선생님2704,여자,23,"수학, 과학",주말 오전,강서구 염창동
선생님2705,남자,29,"국어, 영어",평일 오후,강동구 강일동
선생님2706,남자,30,"국어, 영어, 과학",평일 오전,광진구 중곡1동
